combo,slice_family,slice_value,sample_races,hits,hit_rate_pct,stake_yen,return_yen,profit_yen,roi_pct,avg_hit_payout_yen,baseline_hit_rate_pct,baseline_roi_pct,baseline_avg_hit_payout_yen,roi_lift_pct,hit_rate_lift_pct,avg_payout_lift_yen,distortion_type
1-3,lane1_target_start_gap_pair x target_outer_pressure_bucket,best->0.06 | low_other_pressure,72,22,30.56,7200,8560,1360,118.89,389.09,15.62,80.37,514.64,38.52,14.94,-125.55,probability_plus_price
1-3,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | high_other_pressure,1025,206,20.1,102500,121780,19280,118.81,591.17,15.62,80.37,514.64,38.44,4.48,76.53,mixed_edge
1-4,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03->0.06 | low_other_pressure,49,13,26.53,4900,5810,910,118.57,446.92,9.96,75.18,754.87,43.39,16.57,-307.95,probability_plus_price
1-3,lane1_target_start_gap_pair,best-0.04-0.06,1290,292,22.64,129000,152530,23530,118.24,522.36,15.62,80.37,514.64,37.87,7.02,7.72,probability_plus_price
1-3,target_lane x lane1_target_start_gap_pair,3 | best-0.04-0.06,1290,292,22.64,129000,152530,23530,118.24,522.36,15.62,80.37,514.64,37.87,7.02,7.72,probability_plus_price
1-3,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | 0.04-0.06,1290,292,22.64,129000,152530,23530,118.24,522.36,15.62,80.37,514.64,37.87,7.02,7.72,probability_plus_price
1-4,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,2 | 0,937,157,16.76,93700,110550,16850,117.98,704.14,9.96,75.18,754.87,42.8,6.8,-50.73,probability_plus_price
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | high_other_pressure,1004,221,22.01,100400,118120,17720,117.65,534.48,17.46,78.9,451.98,38.75,4.55,82.5,price_distortion
1-5,lane1_target_class_pair,B2-B1,180,6,3.33,18000,21100,3100,117.22,3516.67,6.35,75.71,1193.23,41.51,-3.02,2323.44,price_distortion
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-0.04-0.06 | some_other_pressure,71,10,14.08,7100,8320,1220,117.18,832.0,6.35,75.71,1193.23,41.47,7.73,-361.23,probability_plus_price
1-2,lane1_target_start_gap_pair,best-<=0.03,1552,416,26.8,155200,181600,26400,117.01,436.54,17.46,78.9,451.98,38.11,9.34,-15.44,probability_plus_price
1-2,target_lane x lane1_target_start_gap_pair,2 | best-<=0.03,1552,416,26.8,155200,181600,26400,117.01,436.54,17.46,78.9,451.98,38.11,9.34,-15.44,probability_plus_price
1-2,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | <=0.03,1552,416,26.8,155200,181600,26400,117.01,436.54,17.46,78.9,451.98,38.11,9.34,-15.44,probability_plus_price
1-3,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,near_equal | lane1_faster_0.03_0.06,1248,251,20.11,124800,145700,20900,116.75,580.48,15.62,80.37,514.64,36.38,4.49,65.84,mixed_edge
1-3,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,3 | 1,1968,419,21.29,196800,229680,32880,116.71,548.16,15.62,80.37,514.64,36.34,5.67,33.52,probability_plus_price
1-2,lane1_target_exhibition_st_rank_pair,1-3,985,245,24.87,98500,114800,16300,116.55,468.57,17.46,78.9,451.98,37.65,7.41,16.59,probability_plus_price
1-2,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,1 | 3,985,245,24.87,98500,114800,16300,116.55,468.57,17.46,78.9,451.98,37.65,7.41,16.59,probability_plus_price
1-5,lane1_target_exhibition_st_rank_pair,1-3,633,66,10.43,63300,73600,10300,116.27,1115.15,6.35,75.71,1193.23,40.56,4.08,-78.08,mixed_edge
1-5,lane1_exhibition_st_rank_bucket x target_exhibition_st_rank_bucket,1 | 3,633,66,10.43,63300,73600,10300,116.27,1115.15,6.35,75.71,1193.23,40.56,4.08,-78.08,mixed_edge
1-3,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | low_other_pressure,81,31,38.27,8100,9400,1300,116.05,303.23,15.62,80.37,514.64,35.68,22.65,-211.41,probability_plus_price
1-3,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | some_other_pressure,184,55,29.89,18400,21350,2950,116.03,388.18,15.62,80.37,514.64,35.66,14.27,-126.46,probability_plus_price
1-3,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,2 | 0,1280,320,25.0,128000,148450,20450,115.98,463.91,15.62,80.37,514.64,35.61,9.38,-50.73,probability_plus_price
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | some_other_pressure,132,20,15.15,13200,15310,2110,115.98,765.5,6.35,75.71,1193.23,40.27,8.8,-427.73,probability_plus_price
1-5,lane1_target_start_gap_pair,0.04-0.06-best,658,65,9.88,65800,76310,10510,115.97,1174.0,6.35,75.71,1193.23,40.26,3.53,-19.23,mixed_edge
1-5,target_lane x lane1_target_start_gap_pair,5 | 0.04-0.06-best,658,65,9.88,65800,76310,10510,115.97,1174.0,6.35,75.71,1193.23,40.26,3.53,-19.23,mixed_edge
1-5,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,0.04-0.06 | best,658,65,9.88,65800,76310,10510,115.97,1174.0,6.35,75.71,1193.23,40.26,3.53,-19.23,mixed_edge
1-5,lane1_target_class_pair,B2-A2,62,5,8.06,6200,7190,990,115.97,1438.0,6.35,75.71,1193.23,40.26,1.71,244.77,price_distortion
1-2,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | high_other_pressure,1122,262,23.35,112200,129850,17650,115.73,495.61,17.46,78.9,451.98,36.83,5.89,43.63,probability_plus_price
1-2,lane1_target_start_gap_pair,best-0.04-0.06,1321,320,24.22,132100,152320,20220,115.31,476.0,17.46,78.9,451.98,36.41,6.76,24.02,probability_plus_price
1-2,target_lane x lane1_target_start_gap_pair,2 | best-0.04-0.06,1321,320,24.22,132100,152320,20220,115.31,476.0,17.46,78.9,451.98,36.41,6.76,24.02,probability_plus_price
1-2,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | 0.04-0.06,1321,320,24.22,132100,152320,20220,115.31,476.0,17.46,78.9,451.98,36.41,6.76,24.02,probability_plus_price
1-6,lane1_target_national_rank_pair x target_outer_pressure_bucket,1-2 | high_other_pressure,312,38,12.18,31200,35950,4750,115.22,946.05,3.79,66.27,1749.17,48.95,8.39,-803.12,probability_plus_price
1-4,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-best | high_other_pressure,163,21,12.88,16300,18740,2440,114.97,892.38,9.96,75.18,754.87,39.79,2.92,137.51,price_distortion
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-0.04-0.06 | high_other_pressure,699,37,5.29,69900,79970,10070,114.41,2161.35,3.79,66.27,1749.17,48.14,1.5,412.18,price_distortion
1-6,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,lane1_faster_0.05_0.10 | target_faster_0.03_0.06,339,13,3.83,33900,38670,4770,114.07,2974.62,3.79,66.27,1749.17,47.8,0.04,1225.45,price_distortion
1-3,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,target_faster_0.05_0.10 | lane1_faster_0.03_0.06,284,58,20.42,28400,32310,3910,113.77,557.07,15.62,80.37,514.64,33.4,4.8,42.43,mixed_edge
1-5,lane1_target_start_gap_pair x target_outer_pressure_bucket,<=0.03-best | high_other_pressure,532,48,9.02,53200,60330,7130,113.4,1256.88,6.35,75.71,1193.23,37.69,2.67,63.65,mixed_edge
1-3,lane1_target_group_pair x target_outer_pressure_bucket,B-B | low_other_pressure,41,11,26.83,4100,4630,530,112.93,420.91,15.62,80.37,514.64,32.56,11.21,-93.73,probability_plus_price
1-2,lane1_target_start_gap_pair,best-best,326,97,29.75,32600,36760,4160,112.76,378.97,17.46,78.9,451.98,33.86,12.29,-73.01,probability_plus_price
1-2,target_lane x lane1_target_start_gap_pair,2 | best-best,326,97,29.75,32600,36760,4160,112.76,378.97,17.46,78.9,451.98,33.86,12.29,-73.01,probability_plus_price
1-2,lane1_start_exhibition_gap_bucket x target_start_exhibition_gap_bucket,best | best,326,97,29.75,32600,36760,4160,112.76,378.97,17.46,78.9,451.98,33.86,12.29,-73.01,probability_plus_price
1-6,lane1_target_start_gap_pair x target_outer_pressure_bucket,0.04-0.06->0.06 | low_other_pressure,40,7,17.5,4000,4510,510,112.75,644.29,3.79,66.27,1749.17,46.48,13.71,-1104.88,probability_plus_price
1-6,target_exhibition_st_rank_bucket,1,1722,106,6.16,172200,194100,21900,112.72,1831.13,3.79,66.27,1749.17,46.45,2.37,81.96,price_distortion
1-6,target_lane x target_exhibition_st_rank_bucket,6 | 1,1722,106,6.16,172200,194100,21900,112.72,1831.13,3.79,66.27,1749.17,46.45,2.37,81.96,price_distortion
1-6,target_exhibition_st_rank_bucket x other_st_faster_than_target_count_bucket,1 | 0,1722,106,6.16,172200,194100,21900,112.72,1831.13,3.79,66.27,1749.17,46.45,2.37,81.96,price_distortion
1-5,lane1_target_exhibition_time_diff_bucket x lane1_target_start_exhibition_st_diff_bucket,lane1_faster_0.10+ | lane1_faster_0.03_0.06,281,21,7.47,28100,31620,3520,112.53,1505.71,6.35,75.71,1193.23,36.82,1.12,312.48,price_distortion
1-4,lane1_target_start_gap_pair x target_outer_pressure_bucket,best-<=0.03 | some_other_pressure,166,36,21.69,16600,18670,2070,112.47,518.61,9.96,75.18,754.87,37.29,11.73,-236.26,probability_plus_price
1-5,lane1_target_start_gap_pair,best-0.04-0.06,1041,97,9.32,104100,117000,12900,112.39,1206.19,6.35,75.71,1193.23,36.68,2.97,12.96,mixed_edge
1-5,target_lane x lane1_target_start_gap_pair,5 | best-0.04-0.06,1041,97,9.32,104100,117000,12900,112.39,1206.19,6.35,75.71,1193.23,36.68,2.97,12.96,mixed_edge
