race_id,race_date,bet_amount,payout,profit,cumulative_profit,drawdown,profit_100yen,cumulative_profit_100yen,logic,variant,source_note
202512221701,2025-12-22,200,0,-200,37670,-600,-100.0,18835.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202512221705,2025-12-22,200,0,-200,37470,-800,-100.0,18735.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202512221706,2025-12-22,200,0,-200,37270,-1000,-100.0,18635.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202512222307,2025-12-22,200,0,-200,37070,-1200,-100.0,18535.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202512251112,2025-12-25,200,0,-200,36870,-1400,-100.0,18435.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202512261806,2025-12-26,200,0,-200,36670,-1600,-100.0,18335.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202512262201,2025-12-26,200,0,-200,36470,-1800,-100.0,18235.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202512262202,2025-12-26,200,0,-200,36270,-2000,-100.0,18135.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202512271303,2025-12-27,200,0,-200,36070,-2200,-100.0,18035.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202512302307,2025-12-30,200,0,-200,35870,-2400,-100.0,17935.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202512310907,2025-12-31,200,0,-200,35670,-2600,-100.0,17835.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202512310910,2025-12-31,200,0,-200,35470,-2800,-100.0,17735.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202512311508,2025-12-31,200,0,-200,35270,-3000,-100.0,17635.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202512311510,2025-12-31,200,17010,16810,52080,0,8405.0,26040.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202512311511,2025-12-31,200,0,-200,51880,-200,-100.0,25940.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601010602,2026-01-01,200,0,-200,51680,-400,-100.0,25840.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601010810,2026-01-01,200,0,-200,51480,-600,-100.0,25740.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601011406,2026-01-01,200,0,-200,51280,-800,-100.0,25640.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601011410,2026-01-01,200,0,-200,51080,-1000,-100.0,25540.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601011503,2026-01-01,200,0,-200,50880,-1200,-100.0,25440.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601011512,2026-01-01,200,0,-200,50680,-1400,-100.0,25340.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601020910,2026-01-02,200,2960,2760,53440,0,1380.0,26720.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601021706,2026-01-02,200,0,-200,53240,-200,-100.0,26620.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601021902,2026-01-02,200,0,-200,53040,-400,-100.0,26520.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601031410,2026-01-03,200,0,-200,52840,-600,-100.0,26420.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601031503,2026-01-03,200,0,-200,52640,-800,-100.0,26320.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601041106,2026-01-04,200,0,-200,52440,-1000,-100.0,26220.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601041301,2026-01-04,200,0,-200,52240,-1200,-100.0,26120.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601041411,2026-01-04,200,0,-200,52040,-1400,-100.0,26020.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601041906,2026-01-04,200,0,-200,51840,-1600,-100.0,25920.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601050111,2026-01-05,200,0,-200,51640,-1800,-100.0,25820.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601060310,2026-01-06,200,1860,1660,53300,-140,830.0000000000001,26650.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601061304,2026-01-06,200,0,-200,53100,-340,-100.0,26550.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601061403,2026-01-06,200,0,-200,52900,-540,-100.0,26450.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601072405,2026-01-07,200,0,-200,52700,-740,-100.0,26350.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601081505,2026-01-08,200,0,-200,52500,-940,-100.0,26250.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601081509,2026-01-08,200,0,-200,52300,-1140,-100.0,26150.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601081512,2026-01-08,200,0,-200,52100,-1340,-100.0,26050.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601091610,2026-01-09,200,0,-200,51900,-1540,-100.0,25950.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601092004,2026-01-09,200,0,-200,51700,-1740,-100.0,25850.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601100501,2026-01-10,200,0,-200,51500,-1940,-100.0,25750.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601100509,2026-01-10,200,0,-200,51300,-2140,-100.0,25650.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601101501,2026-01-10,200,0,-200,51100,-2340,-100.0,25550.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601110608,2026-01-11,200,0,-200,50900,-2540,-100.0,25450.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601110709,2026-01-11,200,4400,4200,55100,0,2100.0,27550.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601111801,2026-01-11,200,0,-200,54900,-200,-100.0,27450.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601111903,2026-01-11,200,0,-200,54700,-400,-100.0,27350.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601112006,2026-01-11,200,0,-200,54500,-600,-100.0,27250.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601121310,2026-01-12,200,0,-200,54300,-800,-100.0,27150.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601130112,2026-01-13,200,0,-200,54100,-1000,-100.0,27050.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601130505,2026-01-13,200,0,-200,53900,-1200,-100.0,26950.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601131305,2026-01-13,200,0,-200,53700,-1400,-100.0,26850.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601131312,2026-01-13,200,0,-200,53500,-1600,-100.0,26750.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601131406,2026-01-13,200,0,-200,53300,-1800,-100.0,26650.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601131709,2026-01-13,200,0,-200,53100,-2000,-100.0,26550.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601131910,2026-01-13,200,2880,2680,55780,0,1340.0,27890.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601140111,2026-01-14,200,0,-200,55580,-200,-100.0,27790.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601151412,2026-01-15,200,0,-200,55380,-400,-100.0,27690.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601152312,2026-01-15,200,0,-200,55180,-600,-100.0,27590.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601160110,2026-01-16,200,2730,2530,57710,0,1265.0,28855.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601160607,2026-01-16,200,0,-200,57510,-200,-100.0,28755.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601170102,2026-01-17,200,0,-200,57310,-400,-100.0,28655.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601181303,2026-01-18,200,0,-200,57110,-600,-100.0,28555.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601191902,2026-01-19,200,0,-200,56910,-800,-100.0,28455.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601191907,2026-01-19,200,1110,910,57820,0,455.0,28910.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601191908,2026-01-19,200,0,-200,57620,-200,-100.0,28810.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601192009,2026-01-19,200,0,-200,57420,-400,-100.0,28710.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601200806,2026-01-20,200,1510,1310,58730,0,655.0,29365.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601200808,2026-01-20,200,0,-200,58530,-200,-100.0,29265.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601201501,2026-01-20,200,0,-200,58330,-400,-100.0,29165.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601201509,2026-01-20,200,0,-200,58130,-600,-100.0,29065.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601201905,2026-01-20,200,0,-200,57930,-800,-100.0,28965.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601202002,2026-01-20,200,0,-200,57730,-1000,-100.0,28865.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601210103,2026-01-21,200,0,-200,57530,-1200,-100.0,28765.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601211410,2026-01-21,200,0,-200,57330,-1400,-100.0,28665.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601211711,2026-01-21,200,0,-200,57130,-1600,-100.0,28565.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601212001,2026-01-21,200,0,-200,56930,-1800,-100.0,28465.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601212003,2026-01-21,200,0,-200,56730,-2000,-100.0,28365.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601212007,2026-01-21,200,0,-200,56530,-2200,-100.0,28265.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601220202,2026-01-22,200,610,410,56940,-1790,204.99999999999997,28470.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601220405,2026-01-22,200,0,-200,56740,-1990,-100.0,28370.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601220801,2026-01-22,200,0,-200,56540,-2190,-100.0,28270.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601221005,2026-01-22,200,0,-200,56340,-2390,-100.0,28170.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601221306,2026-01-22,200,0,-200,56140,-2590,-100.0,28070.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601221612,2026-01-22,200,0,-200,55940,-2790,-100.0,27970.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601221701,2026-01-22,200,0,-200,55740,-2990,-100.0,27870.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601221704,2026-01-22,200,2000,1800,57540,-1190,900.0,28770.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601222012,2026-01-22,200,0,-200,57340,-1390,-100.0,28670.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601222303,2026-01-22,200,1830,1630,58970,0,815.0,29485.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601231303,2026-01-23,200,0,-200,58770,-200,-100.0,29385.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601231402,2026-01-23,200,470,270,59040,0,135.0,29520.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601231504,2026-01-23,200,890,690,59730,0,345.0,29865.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601240303,2026-01-24,200,0,-200,59530,-200,-100.0,29765.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601240701,2026-01-24,200,0,-200,59330,-400,-100.0,29665.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601241711,2026-01-24,200,0,-200,59130,-600,-100.0,29565.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601250306,2026-01-25,200,4080,3880,63010,0,1939.9999999999998,31505.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601250506,2026-01-25,200,0,-200,62810,-200,-100.0,31405.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601251005,2026-01-25,200,0,-200,62610,-400,-100.0,31305.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601251010,2026-01-25,200,2660,2460,65070,0,1230.0,32535.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601251801,2026-01-25,200,0,-200,64870,-200,-100.0,32435.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601270306,2026-01-27,200,0,-200,64670,-400,-100.0,32335.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601270608,2026-01-27,200,0,-200,64470,-600,-100.0,32235.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601271809,2026-01-27,200,0,-200,64270,-800,-100.0,32135.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601290101,2026-01-29,200,0,-200,64070,-1000,-100.0,32035.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601291304,2026-01-29,200,490,290,64360,-710,145.0,32180.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601291901,2026-01-29,200,0,-200,64160,-910,-100.0,32080.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601291906,2026-01-29,200,1210,1010,65170,0,505.0,32585.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601300203,2026-01-30,200,0,-200,64970,-200,-100.0,32485.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601302110,2026-01-30,200,0,-200,64770,-400,-100.0,32385.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601302308,2026-01-30,200,0,-200,64570,-600,-100.0,32285.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601311004,2026-01-31,200,0,-200,64370,-800,-100.0,32185.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601311405,2026-01-31,200,0,-200,64170,-1000,-100.0,32085.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202601311406,2026-01-31,200,2460,2260,66430,0,1130.0,33215.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202602010605,2026-02-01,200,0,-200,66230,-200,-100.0,33115.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202602021309,2026-02-02,200,1240,1040,67270,0,520.0,33635.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202602030601,2026-02-03,200,0,-200,67070,-200,-100.0,33535.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202602031601,2026-02-03,200,0,-200,66870,-400,-100.0,33435.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202602071503,2026-02-07,200,0,-200,66670,-600,-100.0,33335.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202602071505,2026-02-07,200,0,-200,66470,-800,-100.0,33235.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202602080109,2026-02-08,200,0,-200,66270,-1000,-100.0,33135.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202602080301,2026-02-08,200,0,-200,66070,-1200,-100.0,33035.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202602090307,2026-02-09,200,1270,1070,67140,-130,535.0,33570.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202602091104,2026-02-09,200,0,-200,66940,-330,-100.0,33470.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202602101012,2026-02-10,200,0,-200,66740,-530,-100.0,33370.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202602112101,2026-02-11,200,0,-200,66540,-730,-100.0,33270.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202602112112,2026-02-11,200,0,-200,66340,-930,-100.0,33170.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202602141108,2026-02-14,200,0,-200,66140,-1130,-100.0,33070.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202602160107,2026-02-16,200,2880,2680,68820,0,1340.0,34410.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202602160109,2026-02-16,200,0,-200,68620,-200,-100.0,34310.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202602160803,2026-02-16,200,0,-200,68420,-400,-100.0,34210.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202602162305,2026-02-16,200,0,-200,68220,-600,-100.0,34110.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202602180108,2026-02-18,200,1610,1410,69630,0,705.0,34815.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202602181006,2026-02-18,200,5270,5070,74700,0,2535.0,37350.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202602182305,2026-02-18,200,0,-200,74500,-200,-100.0,37250.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202602191309,2026-02-19,200,540,340,74840,0,170.0,37420.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202602202001,2026-02-20,200,0,-200,74640,-200,-100.0,37320.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202602210703,2026-02-21,200,0,-200,74440,-400,-100.0,37220.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202602211310,2026-02-21,200,2190,1990,76430,0,994.9999999999999,38215.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202602220404,2026-02-22,200,0,-200,76230,-200,-100.0,38115.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202602221112,2026-02-22,200,0,-200,76030,-400,-100.0,38015.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202602221203,2026-02-22,200,0,-200,75830,-600,-100.0,37915.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202602221503,2026-02-22,200,0,-200,75630,-800,-100.0,37815.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202602222108,2026-02-22,200,0,-200,75430,-1000,-100.0,37715.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202602231607,2026-02-23,200,0,-200,75230,-1200,-100.0,37615.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202602240302,2026-02-24,200,0,-200,75030,-1400,-100.0,37515.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202602251910,2026-02-25,200,0,-200,74830,-1600,-100.0,37415.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202602252302,2026-02-25,200,0,-200,74630,-1800,-100.0,37315.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202602260402,2026-02-26,200,0,-200,74430,-2000,-100.0,37215.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202602260405,2026-02-26,200,0,-200,74230,-2200,-100.0,37115.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
202602260406,2026-02-26,200,0,-200,74030,-2400,-100.0,37015.0,4wind_base_415,existing_aligned_4-1_4-5 + final_day_cut,best aligned 4wind race-results with final-day rows removed by current shared filter
