strategy_name,race_id,race_date,stadium_code,stadium_name,race_no,wind_speed_m,wave_height_cm,odds_41,odds_45,odds_46,min_odds_played,max_odds_played,combo_count,stake_yen,settled_combo,is_hit,realized_payout,notes
only_wind_5_6_415,202507281309,2025-07-28,13,尼崎,9,5,3,9.4,7.4,21.85,7.4,9.4,2,200,4-5,1,880,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202507282007,2025-07-28,20,若松,7,5,5,43.4,57.7,17.45,43.4,57.7,2,200,6-1,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202507282309,2025-07-28,23,唐津,9,5,5,11.7,6.8,7.55,6.8,11.7,2,200,4-5,1,760,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202507290507,2025-07-29,05,多摩川,7,5,2,19.8,19.95,91.8,19.8,19.95,2,200,1-2,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202507292107,2025-07-29,21,芦屋,7,5,5,11.0,15.35,71.8,11.0,15.35,2,200,3-2,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202507302107,2025-07-30,21,芦屋,7,5,5,21.0,12.350000000000001,74.7,12.35,21.0,2,200,5-4,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202507311311,2025-07-31,13,尼崎,11,6,4,35.4,42.0,63.95,35.4,42.0,2,200,1-3,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202508010407,2025-08-01,04,平和島,7,6,5,39.7,14.25,44.3,14.25,39.7,2,200,2-4,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202508010602,2025-08-01,06,浜名湖,2,5,3,38.1,24.4,129.1,24.4,38.1,2,200,1-2,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202508010604,2025-08-01,06,浜名湖,4,5,3,17.9,34.1,61.8,17.9,34.1,2,200,1-2,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202508010702,2025-08-01,07,蒲郡,2,5,3,34.9,34.349999999999994,229.79999999999998,34.35,34.9,2,200,5-1,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202508011004,2025-08-01,10,三国,4,6,6,9.9,26.4,19.1,9.9,26.4,2,200,5-1,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202508011602,2025-08-01,16,児島,2,5,5,11.4,12.649999999999999,178.95,11.4,12.65,2,200,4-1,1,1140,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202508020407,2025-08-02,04,平和島,7,5,3,5.8,20.0,16.6,5.8,20.0,2,200,1-2,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202508022309,2025-08-02,23,唐津,9,6,6,12.7,10.05,31.75,10.05,12.7,2,200,4-1,1,1270,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202508031007,2025-08-03,10,三国,7,5,5,19.3,31.0,26.049999999999997,19.3,31.0,2,200,5-3,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202508032312,2025-08-03,23,唐津,12,5,5,13.6,19.4,101.05000000000001,13.6,19.4,2,200,4-5,1,2190,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202508040701,2025-08-04,07,蒲郡,1,5,3,17.0,11.9,222.75,11.9,17.0,2,200,1-5,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202508041112,2025-08-04,11,びわこ,12,5,5,41.9,47.75,102.60000000000001,41.9,47.75,2,200,1-2,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202508041311,2025-08-04,13,尼崎,11,6,4,38.5,53.45,105.95,38.5,53.45,2,200,1-2,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202508042312,2025-08-04,23,唐津,12,6,6,9.5,16.05,36.7,9.5,16.05,2,200,4-3,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202508051605,2025-08-05,16,児島,5,6,5,8.5,6.5,8.8,6.5,8.5,2,200,1-4,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202508052304,2025-08-05,23,唐津,4,5,5,21.2,7.550000000000001,92.65,7.55,21.2,2,200,4-5,1,980,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202508052306,2025-08-05,23,唐津,6,6,6,127.3,21.45,41.05,21.45,127.3,2,200,5-4,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202508082110,2025-08-08,21,芦屋,10,5,5,59.9,97.9,47.05,59.9,97.9,2,200,6-3,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202508100404,2025-08-10,04,平和島,4,6,4,14.4,97.85,24.3,14.4,97.85,2,200,2-4,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202508100410,2025-08-10,04,平和島,10,6,4,4.6,16.35,15.950000000000001,4.6,16.35,2,200,4-1,1,460,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202508100509,2025-08-10,05,多摩川,9,6,3,6.7,14.85,64.3,6.7,14.85,2,200,4-6,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202508110509,2025-08-11,05,多摩川,9,5,3,29.6,140.7,51.65,29.6,140.7,2,200,4-1,1,2960,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202508110608,2025-08-11,06,浜名湖,8,5,3,17.5,18.65,41.75,17.5,18.65,2,200,1-2,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202508110612,2025-08-11,06,浜名湖,12,5,3,27.4,40.7,85.4,27.4,40.7,2,200,1-2,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202508111304,2025-08-11,13,尼崎,4,6,4,11.9,6.4,72.7,6.4,11.9,2,200,2-5,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202508120402,2025-08-12,04,平和島,2,5,3,7.7,60.0,4.5,7.7,60.0,2,200,4-6,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202508122304,2025-08-12,23,唐津,4,5,5,67.0,18.3,67.15,18.3,67.0,2,200,5-4,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202508122305,2025-08-12,23,唐津,5,6,6,21.9,51.25,48.55,21.9,51.25,2,200,1-3,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202508122312,2025-08-12,23,唐津,12,5,5,22.5,66.25,88.19999999999999,22.5,66.25,2,200,1-4,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202508150607,2025-08-15,06,浜名湖,7,6,4,91.0,108.85,113.55000000000001,91.0,108.85,2,200,2-3,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202508151812,2025-08-15,18,徳山,12,5,5,26.1,59.65,131.15,26.1,59.65,2,200,1-2,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202508160402,2025-08-16,04,平和島,2,5,3,14.1,23.4,79.94999999999999,14.1,23.4,2,200,1-2,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202508160411,2025-08-16,04,平和島,11,5,3,14.0,55.15,22.450000000000003,14.0,55.15,2,200,1-2,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202508170606,2025-08-17,06,浜名湖,6,6,3,203.3,130.45000000000002,173.8,130.45,203.3,2,200,1-6,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202508171604,2025-08-17,16,児島,4,5,5,4.0,12.7,10.3,4.0,12.7,2,200,4-1,1,400,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202508180211,2025-08-18,02,戸田,11,6,5,25.2,51.699999999999996,86.80000000000001,25.2,51.7,2,200,1-5,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202508180607,2025-08-18,06,浜名湖,7,6,3,6.0,33.6,12.149999999999999,6.0,33.6,2,200,4-2,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202508180608,2025-08-18,06,浜名湖,8,6,3,3.0,12.35,19.55,3.0,12.35,2,200,4-6,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202508191002,2025-08-19,10,三国,2,5,5,81.3,61.400000000000006,51.5,61.4,81.3,2,200,6-1,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202508200602,2025-08-20,06,浜名湖,2,6,3,418.8,536.0,300.8,418.8,536.0,2,200,3-1,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202509100101,2025-09-10,01,桐生,1,5,4,17.3,15.5,31.9,15.5,17.3,2,200,4-3,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202509100410,2025-09-10,04,平和島,10,5,3,15.4,26.85,34.35,15.4,26.85,2,200,4-6,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202509160304,2025-09-16,03,江戸川,4,5,5,19.0,22.55,24.6,19.0,22.55,2,200,1-5,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202509160412,2025-09-16,04,平和島,12,5,4,20.8,38.35,43.1,20.8,38.35,2,200,4-1,1,2080,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202509180901,2025-09-18,09,津,1,5,3,36.4,37.3,282.7,36.4,37.3,2,200,1-4,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202509180902,2025-09-18,09,津,2,5,3,20.2,10.95,60.3,10.95,20.2,2,200,4-5,1,1210,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202509181207,2025-09-18,12,住之江,7,5,2,14.5,15.5,20.15,14.5,15.5,2,200,4-1,1,1450,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202509201206,2025-09-20,12,住之江,6,5,2,13.9,19.5,36.25,13.9,19.5,2,200,2-1,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202509210106,2025-09-21,01,桐生,6,5,4,47.7,40.95,108.55,40.95,47.7,2,200,5-1,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202509210108,2025-09-21,01,桐生,8,5,4,166.1,107.3,315.3,107.3,166.1,2,200,5-1,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202509210308,2025-09-21,03,江戸川,8,5,20,9.8,11.75,25.450000000000003,9.8,11.75,2,200,4-3,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202509210809,2025-09-21,08,常滑,9,6,3,11.8,12.7,19.2,11.8,12.7,2,200,4-5,1,1570,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202509210907,2025-09-21,09,津,7,5,3,5.6,21.55,19.95,5.6,21.55,2,200,4-5,1,2310,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202509211907,2025-09-21,19,下関,7,6,6,20.9,45.65,91.55,20.9,45.65,2,200,4-1,1,2090,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202509222104,2025-09-22,21,芦屋,4,6,6,16.5,11.55,47.4,11.55,16.5,2,200,6-5,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202509232001,2025-09-23,20,若松,1,5,5,45.1,219.45,21.8,45.1,219.45,2,200,6-4,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202509232005,2025-09-23,20,若松,5,5,5,14.2,18.45,224.9,14.2,18.45,2,200,4-5,1,2630,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202509232007,2025-09-23,20,若松,7,5,5,29.1,13.45,27.45,13.45,29.1,2,200,5-4,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202509242307,2025-09-24,23,唐津,7,5,5,4.7,5.050000000000001,42.2,4.7,5.05,2,200,4-5,1,590,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202509280304,2025-09-28,03,江戸川,4,5,5,4.7,16.9,17.700000000000003,4.7,16.9,2,200,4-3,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202509290310,2025-09-29,03,江戸川,10,6,15,7.2,5.4,19.55,5.4,7.2,2,200,5-4,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202509291510,2025-09-29,15,丸亀,10,5,5,16.8,27.3,35.1,16.8,27.3,2,200,1-3,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202510022311,2025-10-02,23,唐津,11,6,6,25.8,33.1,36.7,25.8,33.1,2,200,5-4,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202510041001,2025-10-04,10,三国,1,6,6,23.5,35.8,57.0,23.5,35.8,2,200,1-4,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202510041010,2025-10-04,10,三国,10,6,6,27.1,34.25,32.55,27.1,34.25,2,200,1-3,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202510051810,2025-10-05,18,徳山,10,5,5,6.7,8.6,14.2,6.7,8.6,2,200,2-3,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202510060903,2025-10-06,09,津,3,5,3,26.8,13.25,19.55,13.25,26.8,2,200,5-4,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202510070302,2025-10-07,03,江戸川,2,5,5,36.1,24.75,52.4,24.75,36.1,2,200,4-1,1,3610,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202510070907,2025-10-07,09,津,7,5,3,11.6,12.25,56.6,11.6,12.25,2,200,1-3,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202510070910,2025-10-07,09,津,10,5,3,33.6,54.1,122.05000000000001,33.6,54.1,2,200,4-1,1,3360,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202510090812,2025-10-09,08,常滑,12,6,3,19.1,26.2,63.9,19.1,26.2,2,200,1-4,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202510100307,2025-10-10,03,江戸川,7,5,15,5.4,12.2,16.25,5.4,12.2,2,200,4-1,1,540,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202510110303,2025-10-11,03,江戸川,3,5,5,34.0,13.85,27.549999999999997,13.85,34.0,2,200,4-5,1,1670,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202510110306,2025-10-11,03,江戸川,6,6,5,5.9,17.5,13.7,5.9,17.5,2,200,4-6,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202510130509,2025-10-13,05,多摩川,9,5,2,25.6,147.2,67.8,25.6,147.2,2,200,1-4,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202510131001,2025-10-13,10,三国,1,6,6,27.4,43.2,22.55,27.4,43.2,2,200,1-2,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202510131812,2025-10-13,18,徳山,12,5,5,31.4,108.05000000000001,77.55000000000001,31.4,108.05,2,200,1-2,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202510150308,2025-10-15,03,江戸川,8,6,10,8.8,9.9,9.5,8.8,9.9,2,200,4-6,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202510161512,2025-10-16,15,丸亀,12,6,6,18.6,31.85,26.05,18.6,31.85,2,200,4-3,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202510171010,2025-10-17,10,三国,10,6,6,10.3,11.45,13.1,10.3,11.45,2,200,4-5,1,1510,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202510171012,2025-10-17,10,三国,12,6,6,16.9,27.95,61.6,16.9,27.95,2,200,4-6,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202510180310,2025-10-18,03,江戸川,10,6,20,17.1,15.8,32.5,15.8,17.1,2,200,4-5,1,1820,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202510201508,2025-10-20,15,丸亀,8,6,6,16.7,36.55,126.95,16.7,36.55,2,200,1-2,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202510202208,2025-10-20,22,福岡,8,5,5,9.4,9.0,25.1,9.0,9.4,2,200,4-2,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202510202209,2025-10-20,22,福岡,9,5,5,45.3,21.25,70.3,21.25,45.3,2,200,1-2,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202510202210,2025-10-20,22,福岡,10,5,5,11.9,28.15,105.7,11.9,28.15,2,200,5-4,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202510211810,2025-10-21,18,徳山,10,5,5,5.0,37.7,6.550000000000001,5.0,37.7,2,200,4-1,1,500,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202510212404,2025-10-21,24,大村,4,5,4,38.5,13.55,114.7,13.55,38.5,2,200,5-1,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202510221010,2025-10-22,10,三国,10,6,6,24.3,32.85,47.25,24.3,32.85,2,200,4-1,1,2430,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202510221811,2025-10-22,18,徳山,11,5,5,10.0,19.15,59.25,10.0,19.15,2,200,4-3,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202510231806,2025-10-23,18,徳山,6,5,5,13.4,28.95,15.1,13.4,28.95,2,200,2-4,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202510232101,2025-10-23,21,芦屋,1,5,5,7.6,8.0,26.700000000000003,7.6,8.0,2,200,4-5,1,1100,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202510232102,2025-10-23,21,芦屋,2,5,5,3.8,5.05,22.1,3.8,5.05,2,200,4-5,1,530,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202510250304,2025-10-25,03,江戸川,4,5,5,17.4,72.0,16.7,17.4,72.0,2,200,4-6,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202510270803,2025-10-27,08,常滑,3,5,2,48.0,10.399999999999999,13.7,10.4,48.0,2,200,4-5,1,1260,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202510271407,2025-10-27,14,鳴門,7,6,6,28.9,13.350000000000001,31.299999999999997,13.35,28.9,2,200,2-6,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202510271412,2025-10-27,14,鳴門,12,6,6,11.5,14.65,29.3,11.5,14.65,2,200,4-2,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202510280605,2025-10-28,06,浜名湖,5,5,3,21.7,33.5,46.55,21.7,33.5,2,200,1-2,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202510280606,2025-10-28,06,浜名湖,6,5,3,38.9,19.65,81.45,19.65,38.9,2,200,4-5,1,3030,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202510280802,2025-10-28,08,常滑,2,6,3,22.4,12.75,31.9,12.75,22.4,2,200,5-6,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202510311708,2025-10-31,17,宮島,8,5,5,19.3,7.85,33.85,7.85,19.3,2,200,5-2,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202511011711,2025-11-01,17,宮島,11,6,6,21.7,44.15,37.25,21.7,44.15,2,200,1-4,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202511012107,2025-11-01,21,芦屋,7,6,6,10.9,11.8,122.8,10.9,11.8,2,200,4-1,1,1090,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202511022109,2025-11-02,21,芦屋,9,5,5,26.7,68.35,40.2,26.7,68.35,2,200,1-3,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202511022112,2025-11-02,21,芦屋,12,6,6,7.6,11.95,36.15,7.6,11.95,2,200,1-2,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202511030101,2025-11-03,01,桐生,1,6,5,11.0,12.100000000000001,55.65,11.0,12.1,2,200,5-4,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202511060907,2025-11-06,09,津,7,5,3,8.6,24.25,21.1,8.6,24.25,2,200,4-1,1,860,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202511070301,2025-11-07,03,江戸川,1,6,5,96.3,92.15,230.0,92.15,96.3,2,200,3-5,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202511070903,2025-11-07,09,津,3,6,5,20.5,9.95,67.9,9.95,20.5,2,200,4-5,1,1480,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202511071404,2025-11-07,14,鳴門,4,5,5,16.4,36.2,18.0,16.4,36.2,2,200,3-4,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202511082002,2025-11-08,20,若松,2,6,6,35.1,223.55,43.65,35.1,223.55,2,200,1-4,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202511082010,2025-11-08,20,若松,10,5,5,57.1,76.35,68.0,57.1,76.35,2,200,5-1,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202511100904,2025-11-10,09,津,4,5,3,12.7,14.5,68.69999999999999,12.7,14.5,2,200,4-5,1,1720,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202511140811,2025-11-14,08,常滑,11,5,3,16.8,27.650000000000002,54.15,16.8,27.65,2,200,1-2,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202511141005,2025-11-14,10,三国,5,5,5,8.8,41.75,21.950000000000003,8.8,41.75,2,200,6-3,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202511141011,2025-11-14,10,三国,11,5,5,62.9,112.19999999999999,75.4,62.9,112.2,2,200,4-2,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202511171511,2025-11-17,15,丸亀,11,5,5,17.4,18.450000000000003,22.75,17.4,18.45,2,200,2-1,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202511182101,2025-11-18,21,芦屋,1,5,5,10.7,24.5,75.2,10.7,24.5,2,200,1-4,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202511182102,2025-11-18,21,芦屋,2,5,5,3.3,6.85,16.4,3.3,6.85,2,200,4-1,1,330,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202511201508,2025-11-20,15,丸亀,8,5,5,20.3,41.8,121.05,20.3,41.8,2,200,1-2,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202511202103,2025-11-20,21,芦屋,3,6,6,24.1,20.25,143.0,20.25,24.1,2,200,1-4,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202511212106,2025-11-21,21,芦屋,6,5,5,6.8,32.95,21.700000000000003,6.8,32.95,2,200,4-3,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202511212111,2025-11-21,21,芦屋,11,6,6,28.2,60.0,206.14999999999998,28.2,60.0,2,200,4-3,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202511231004,2025-11-23,10,三国,4,5,5,50.6,106.80000000000001,84.2,50.6,106.8,2,200,2-1,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202511260303,2025-11-26,03,江戸川,3,5,5,203.4,173.75,220.45,173.75,203.4,2,200,2-5,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202511260305,2025-11-26,03,江戸川,5,5,10,5.3,11.5,9.5,5.3,11.5,2,200,2-1,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202511260311,2025-11-26,03,江戸川,11,5,10,56.1,105.75,116.15,56.1,105.75,2,200,1-2,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202511271510,2025-11-27,15,丸亀,10,5,5,5.5,17.55,13.2,5.5,17.55,2,200,4-3,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202511272405,2025-11-27,24,大村,5,6,5,28.9,8.8,84.05,8.8,28.9,2,200,2-4,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202511280306,2025-11-28,03,江戸川,6,6,5,8.8,5.45,68.3,5.45,8.8,2,200,4-2,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202511280603,2025-11-28,06,浜名湖,3,6,3,16.3,83.3,5.0,16.3,83.3,2,200,6-2,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202511280612,2025-11-28,06,浜名湖,12,6,3,38.1,56.400000000000006,123.05000000000001,38.1,56.4,2,200,1-2,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202511280907,2025-11-28,09,津,7,6,5,6.5,6.1,10.8,6.1,6.5,2,200,4-2,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202511281507,2025-11-28,15,丸亀,7,5,5,106.5,96.3,198.8,96.3,106.5,2,200,2-1,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202512030107,2025-12-03,01,桐生,7,6,5,19.1,37.85,56.55,19.1,37.85,2,200,4-3,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202512031306,2025-12-03,13,尼崎,6,6,4,4.4,6.949999999999999,123.35,4.4,6.95,2,200,1-4,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202512032106,2025-12-03,21,芦屋,6,6,6,28.7,15.7,171.1,15.7,28.7,2,200,2-4,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202512040201,2025-12-04,02,戸田,1,5,4,13.2,13.4,58.5,13.2,13.4,2,200,4-3,0,0,4wind only_wind_5_6 narrowed to 4-1/4-5
only_wind_5_6_415,202512040203,2025-12-04,02,戸田,3,6,4,26.1,21.299999999999997,62.949999999999996,21.3,26.1,2,200,4-1,1,2610,4wind only_wind_5_6 narrowed to 4-1/4-5
