race_id,race_date,stadium_code,stadium_name,race_no,grade,meeting_day_no,meeting_day_label,is_final_day,lane,racer_id,racer_name,racer_class,branch,hometown,age,weight_kg,weight_kg_before,adjust_weight_kg,f_count,l_count,avg_start_timing,national_win_rate,national_place_rate,national_top3_rate,local_win_rate,local_place_rate,local_top3_rate,motor_no,motor_place_rate,motor_top3_rate,boat_no,boat_place_rate,boat_top3_rate,exhibition_time,tilt,course_entry,start_exhibition_st,start_exhibition_status,weather_condition,weather_temp_c,wind_speed_m,wind_direction_code,water_temp_c,wave_height_cm,first_place_lane,second_place_lane,third_place_lane,is_winner,is_top2,is_top3,exhibition_time_rank,exhibition_time_diff_from_top,win_rate_rank,st_diff_from_inside,is_hometown
202403132012,2024-03-13,20,若松,12,一般,3,第3日,False,5,4406,幸野史明,B1,福岡,,38,52.0,,,,,,4.23,25.58,,3.53,13.89,,29,25.4,,46,30.34,,6.79,,5,0.14,,晴,,3,,,3,1,4,6,0,0,0,4,0.04,6,-0.03,0
202403132012,2024-03-13,20,若松,12,一般,3,第3日,False,6,4948,木場悠介,A2,長崎,,31,53.0,,,,,,5.84,39.29,,5.58,26.32,,37,38.24,,35,28.22,,6.84,,6,0.15,,晴,,3,,,3,1,4,6,0,0,1,6,0.09,1,0.01,0
202403141104,2024-03-14,11,びわこ,4,一般,1,第1日,False,1,4942,柴田朋哉,B1,福岡,,33,54.0,,,,,,4.95,22.89,,5.35,41.18,,71,32.46,,27,35.15,,6.63,,1,0.33,,晴,,5,,,4,3,4,1,0,0,1,3,0.06,4,,0
202403141104,2024-03-14,11,びわこ,4,一般,1,第1日,False,2,3471,赤峰和也,B1,佐賀,,54,54.0,,,,,,3.82,20.24,,4.04,20.0,,19,42.5,,36,26.14,,6.67,,2,0.22,,晴,,5,,,4,3,4,1,0,0,0,6,0.1,6,-0.11,0
202403141104,2024-03-14,11,びわこ,4,一般,1,第1日,False,3,3054,北川幸典,A2,広島,,61,57.0,,,,,,5.66,39.58,,6.48,51.52,,40,29.95,,71,39.05,,6.64,,3,0.23,,晴,,5,,,4,3,4,1,1,1,1,4,0.07,3,0.01,0
202403141104,2024-03-14,11,びわこ,4,一般,1,第1日,False,4,3435,寺田千恵,A1,岡山,,54,45.0,,,,,,6.6,50.82,,7.14,42.86,,26,38.58,,56,27.27,,6.62,,4,0.24,,晴,,5,,,4,3,4,1,0,1,1,2,0.05,2,0.01,0
202403141104,2024-03-14,11,びわこ,4,一般,1,第1日,False,5,4388,是澤孝宏,A1,滋賀,,38,51.0,,,,,,6.67,49.63,,6.58,51.5,,25,37.84,,64,30.53,,6.65,,5,0.34,,晴,,5,,,4,3,4,1,0,0,0,5,0.08,1,0.1,0
202403141104,2024-03-14,11,びわこ,4,一般,1,第1日,False,6,4911,片岡大地,B1,東京,,28,51.0,,,,,,4.58,24.53,,3.44,11.11,,14,35.21,,35,30.48,,6.57,,6,0.3,,晴,,5,,,4,3,4,1,0,0,0,1,0.0,5,-0.04,0
202403141307,2024-03-14,13,尼崎,7,一般,2,第2日,False,1,4579,中嶋健一,A1,三重,,34,53.0,,,,,,6.6,50.51,,5.95,36.84,,13,37.23,,70,32.16,,6.8,,1,0.25,,晴,,1,,,0,1,2,5,1,1,1,5,0.12,2,,0
202403141307,2024-03-14,13,尼崎,7,一般,2,第2日,False,2,4917,岩橋裕馬,B1,兵庫,,35,53.0,,,,,,4.44,18.82,,4.79,27.12,,54,35.94,,28,33.33,,6.74,,4,0.19,,晴,,1,,,0,1,2,5,0,1,1,3,0.06,6,-0.06,0
202403141307,2024-03-14,13,尼崎,7,一般,2,第2日,False,3,4992,廣瀬篤哉,B1,滋賀,,26,58.0,,,,,,5.38,36.0,,4.32,24.32,,57,42.53,,47,35.94,,6.73,,6,0.19,,晴,,1,,,0,1,2,5,0,0,0,2,0.05,4,0.0,0
202403141307,2024-03-14,13,尼崎,7,一般,2,第2日,False,4,5069,山崎小葉,B1,群馬,,23,43.0,,,,,,4.65,31.58,,0.0,0.0,,61,41.85,,26,39.32,,6.68,,5,0.22,,晴,,1,,,0,1,2,5,0,0,0,1,0.0,5,0.03,0
202403141307,2024-03-14,13,尼崎,7,一般,2,第2日,False,5,3532,柴田光,A2,群馬,,52,52.0,,,,,,6.66,55.0,,5.8,30.0,,19,33.49,,52,32.64,,6.81,,2,0.28,,晴,,1,,,0,1,2,5,0,0,1,6,0.13,1,0.06,0
202403141307,2024-03-14,13,尼崎,7,一般,2,第2日,False,6,3777,樋口亮,A1,長崎,,48,52.0,,,,,,5.8,36.84,,0.0,0.0,,56,29.68,,67,42.13,,6.78,,3,0.28,,晴,,1,,,0,1,2,5,0,0,0,4,0.1,3,0.0,0
202403141603,2024-03-14,16,児島,3,一般,5,第5日,False,1,5012,加倉侑征,A2,福岡,,26,52.0,,,,,,5.61,38.2,,3.8,13.33,,38,36.14,,21,34.72,,6.77,,1,0.19,,晴,,6,,,5,3,1,6,0,1,1,6,0.11,3,,0
202403141603,2024-03-14,16,児島,3,一般,5,第5日,False,2,4663,籾山佳岳,B1,愛知,,41,52.0,,,,,,5.0,26.58,,4.0,22.22,,58,27.14,,74,13.89,,6.75,,2,0.11,,晴,,6,,,5,3,1,6,0,0,0,4,0.09,4,-0.08,0
202403141603,2024-03-14,16,児島,3,一般,5,第5日,False,3,4073,大橋純一,A1,静岡,,42,53.0,,,,,,5.84,38.46,,6.22,33.33,,33,34.72,,35,33.77,,6.7,,3,0.11,,晴,,6,,,5,3,1,6,1,1,1,2,0.04,1,0.0,0
202403141603,2024-03-14,16,児島,3,一般,5,第5日,False,4,3910,松下知幸,B1,香川,,50,52.0,,,,,,4.81,20.24,,4.4,17.31,,54,21.88,,71,38.57,,6.7,,4,0.11,,晴,,6,,,5,3,1,6,0,0,0,3,0.04,6,0.0,0
202403141603,2024-03-14,16,児島,3,一般,5,第5日,False,5,3406,中里英夫,B1,群馬,,55,52.0,,,,,,5.63,32.08,,0.0,0.0,,67,27.5,,58,32.0,,6.66,,5,0.12,,晴,,6,,,5,3,1,6,0,0,0,1,0.0,2,0.01,0
202403141603,2024-03-14,16,児島,3,一般,5,第5日,False,6,3563,堤昇,A2,静岡,,54,54.0,,,,,,4.93,30.16,,4.94,30.56,,61,19.44,,22,31.08,,6.76,,6,0.11,,晴,,6,,,5,3,1,6,0,0,1,5,0.1,5,-0.01,0
202403142002,2024-03-14,20,若松,2,一般,4,第4日,False,1,3600,玄馬徹,B1,岡山,,53,52.0,,,,,,4.0,20.35,,3.88,17.65,,44,40.0,,21,29.05,,6.82,,1,0.27,,晴,,2,,,2,1,3,2,1,1,1,2,0.02,6,,0
202403142002,2024-03-14,20,若松,2,一般,4,第4日,False,2,3871,池田紫乃,B1,長崎,,48,43.0,,,,,,5.09,37.5,,4.13,12.5,,27,46.88,,18,41.71,,6.8,,2,0.26,,晴,,2,,,2,1,3,2,0,0,1,1,0.0,2,-0.01,0
202403142002,2024-03-14,20,若松,2,一般,4,第4日,False,3,3462,竹上真司,B1,岡山,,56,53.0,,,,,,4.34,26.14,,5.07,33.33,,51,56.9,,12,27.78,,6.85,,3,0.26,,晴,,2,,,2,1,3,2,0,1,1,3,0.05,4,0.0,0
202403142002,2024-03-14,20,若松,2,一般,4,第4日,False,4,4271,川崎公靖,B1,広島,,41,53.0,,,,,,4.71,29.29,,4.9,25.81,,30,22.58,,73,31.36,,6.89,,4,0.28,,晴,,2,,,2,1,3,2,0,0,0,5,0.09,3,0.02,0
202403142002,2024-03-14,20,若松,2,一般,4,第4日,False,5,5086,本村大,B1,長崎,,24,55.0,,,,,,4.31,22.09,,5.5,50.0,,24,38.33,,71,29.14,,6.92,,6,0.25,,晴,,2,,,2,1,3,2,0,0,0,6,0.12,5,-0.03,0
202403142002,2024-03-14,20,若松,2,一般,4,第4日,False,6,3289,高橋淳美,B1,大阪,,60,46.0,,,,,,5.32,34.25,,0.0,0.0,,18,26.79,,59,39.88,,6.87,,5,0.26,,晴,,2,,,2,1,3,2,0,0,0,4,0.07,1,0.01,0
202403142008,2024-03-14,20,若松,8,一般,4,第4日,False,1,4958,溝口海義,A2,福岡,,28,55.0,,,,,,6.29,46.28,,6.64,49.0,,5,36.67,,25,43.18,,6.82,,1,0.16,,晴,,2,,,2,1,4,2,1,1,1,2,0.04,1,,0
202403142008,2024-03-14,20,若松,8,一般,4,第4日,False,2,5086,本村大,B1,長崎,,24,55.0,,,,,,4.31,22.09,,5.5,50.0,,24,38.33,,71,29.14,,6.84,,2,0.16,,晴,,2,,,2,1,4,2,0,0,1,5,0.06,5,0.0,0
202403142008,2024-03-14,20,若松,8,一般,4,第4日,False,3,4271,川崎公靖,B1,広島,,41,53.0,,,,,,4.71,29.29,,4.9,25.81,,30,22.58,,73,31.36,,6.83,,3,0.12,,晴,,2,,,2,1,4,2,0,0,0,3,0.05,2,-0.04,0
202403142008,2024-03-14,20,若松,8,一般,4,第4日,False,4,5000,岡本翔太,B1,山口,,29,52.0,,,,,,4.38,22.22,,4.22,22.22,,11,37.5,,16,26.97,,6.78,,4,0.09,,晴,,2,,,2,1,4,2,0,1,1,1,0.0,4,-0.03,0
202403142008,2024-03-14,20,若松,8,一般,4,第4日,False,5,5007,近藤雄一,B1,東京,,27,55.0,,,,,,4.69,23.33,,0.0,0.0,,9,42.86,,31,29.38,,6.91,,5,0.14,,晴,,2,,,2,1,4,2,0,0,0,6,0.13,3,0.05,0
202403142008,2024-03-14,20,若松,8,一般,4,第4日,False,6,5107,松本真広,B1,福岡,,25,51.0,,,,,,4.06,14.44,,3.15,7.69,,47,11.76,,56,33.7,,6.83,,6,0.18,,晴,,2,,,2,1,4,2,0,0,0,4,0.05,6,0.04,0
202403150206,2024-03-15,02,戸田,6,一般,1,第1日,False,1,3952,中澤和志,A1,埼玉,,47,53.0,,,,,,7.45,59.13,,7.18,54.55,,44,33.07,,23,31.88,,6.76,,1,0.17,,晴,,3,,,2,1,3,6,1,1,1,5,0.1,1,,0
202403150206,2024-03-15,02,戸田,6,一般,1,第1日,False,2,3415,松井繁,A1,大阪,,54,52.0,,,,,,7.21,45.08,,0.0,0.0,,48,32.19,,45,35.86,,6.68,,2,0.21,,晴,,3,,,2,1,3,6,0,0,0,3,0.02,3,0.04,0
202403150206,2024-03-15,02,戸田,6,一般,1,第1日,False,3,4028,田村隆信,A1,徳島,,46,56.0,,,,,,6.78,46.79,,6.16,21.05,,51,28.77,,29,32.39,,6.66,,3,0.2,,晴,,3,,,2,1,3,6,0,1,1,1,0.0,5,-0.01,0
202403150206,2024-03-15,02,戸田,6,一般,1,第1日,False,4,3874,山本寛久,A1,岡山,,47,53.0,,,,,,6.76,43.2,,6.96,53.85,,19,42.86,,40,38.3,,6.73,,4,0.23,,晴,,3,,,2,1,3,6,0,0,0,4,0.07,6,0.03,0
202403150206,2024-03-15,02,戸田,6,一般,1,第1日,False,5,3590,濱野谷憲,A1,東京,,50,55.0,,,,,,7.44,50.0,,6.61,55.56,,41,41.78,,43,36.17,,6.76,,5,0.22,,晴,,3,,,2,1,3,6,0,0,0,6,0.1,2,-0.01,0
202403150206,2024-03-15,02,戸田,6,一般,1,第1日,False,6,5084,末永和也,A1,佐賀,,25,52.0,,,,,,6.82,50.0,,6.44,44.44,,11,38.13,,42,32.64,,6.67,,6,0.2,,晴,,3,,,2,1,3,6,0,0,1,2,0.01,4,-0.02,0
202403150311,2024-03-15,03,江戸川,11,一般,2,第2日,False,1,4472,尾嶋一広,A1,兵庫,,36,56.0,,,,,,6.4,45.26,,6.49,37.14,,13,37.2,,68,35.26,,,,,,,,,,,,,,,,0,0,0,1,,2,,0
202403150311,2024-03-15,03,江戸川,11,一般,2,第2日,False,2,3708,岡部貴司,B1,岡山,,49,56.0,,,,,,5.31,33.0,,6.38,48.33,,71,27.78,,69,36.92,,,,,,,,,,,,,,,,0,0,0,2,,4,,0
202403150311,2024-03-15,03,江戸川,11,一般,2,第2日,False,3,4824,松井洪弥,A1,三重,,31,51.0,,,,,,6.68,50.41,,6.75,61.11,,47,31.41,,48,33.33,,,,,,,,,,,,,,,,0,0,0,3,,1,,0
202403150311,2024-03-15,03,江戸川,11,一般,2,第2日,False,4,4401,小林泰,A2,東京,,39,54.0,,,,,,5.9,42.02,,6.92,50.53,,39,38.03,,59,34.87,,,,,,,,,,,,,,,,0,0,0,4,,3,,0
202403150311,2024-03-15,03,江戸川,11,一般,2,第2日,False,5,4453,永田郁弥,B1,愛知,,36,53.0,,,,,,3.62,20.93,,3.52,21.43,,19,38.83,,40,35.96,,,,,,,,,,,,,,,,0,0,0,5,,6,,0
202403150311,2024-03-15,03,江戸川,11,一般,2,第2日,False,6,4343,村岡賢,B1,広島,,39,54.0,,,,,,4.38,18.37,,4.62,28.57,,27,38.86,,21,44.33,,,,,,,,,,,,,,,,0,0,0,6,,5,,0
202403150606,2024-03-15,06,浜名湖,6,一般,4,第4日,False,1,5032,谷口知優,B1,香川,,26,54.0,,,,,,3.92,19.74,,4.88,25.0,,34,36.97,,68,26.83,,6.68,,1,0.04,,晴,,2,,,1,1,5,2,1,1,1,4,0.09,4,,0
202403150606,2024-03-15,06,浜名湖,6,一般,4,第4日,False,2,5033,藤原孝斗,B1,愛知,,26,57.0,,,,,,4.58,25.0,,3.62,16.22,,9,37.67,,46,28.92,,6.63,,2,0.14,,晴,,2,,,1,1,5,2,0,0,1,2,0.04,2,0.1,0
202403150606,2024-03-15,06,浜名湖,6,一般,4,第4日,False,3,5178,成貞琳平,B1,愛知,,27,53.0,,,,,,2.83,5.68,,1.82,5.13,,3,37.74,,61,32.61,,6.71,,4,0.02,,晴,,2,,,1,1,5,2,0,0,0,5,0.12,6,-0.12,0
202403150606,2024-03-15,06,浜名湖,6,一般,4,第4日,False,4,5303,土井歩夢,B1,福岡,,20,53.0,,,,,,3.16,6.59,,0.0,0.0,,62,39.42,,22,34.41,,,,,,,晴,,2,,,1,1,5,2,0,0,0,6,,5,,0
202403150606,2024-03-15,06,浜名湖,6,一般,4,第4日,False,5,4959,井上忠政,A1,大阪,,28,54.0,,,,,,7.23,57.58,,6.17,41.67,,7,27.5,,69,35.48,,6.59,,3,0.05,,晴,,2,,,1,1,5,2,0,1,1,1,0.0,1,,0
202403150606,2024-03-15,06,浜名湖,6,一般,4,第4日,False,6,5190,大月遊雅,B1,東京,,23,52.0,,,,,,4.39,27.45,,2.18,9.09,,39,42.01,,48,23.17,,6.63,,6,0.05,,晴,,2,,,1,1,5,2,0,0,0,3,0.04,3,0.0,0
202403150709,2024-03-15,07,蒲郡,9,一般,6,第6日,False,1,4086,寺本重宣,A1,東京,,43,50.0,,,,,,5.47,32.97,,6.73,46.43,,34,29.56,,35,43.7,,6.78,,1,0.16,,晴,,1,,,0,1,4,3,1,1,1,5,0.09,2,,0
202403150709,2024-03-15,07,蒲郡,9,一般,6,第6日,False,2,4456,鎌倉涼,A2,大阪,,34,44.0,,,,,,5.22,32.43,,6.7,43.33,,49,34.97,,30,35.77,,6.7,,2,0.23,,晴,,1,,,0,1,4,3,0,0,0,2,0.01,3,0.07,0
202403150709,2024-03-15,07,蒲郡,9,一般,6,第6日,False,3,5127,沼田大都,B1,愛知,,27,51.0,,,,,,4.57,20.45,,2.89,9.68,,22,33.12,,76,35.75,,6.71,,3,0.16,,晴,,1,,,0,1,4,3,0,0,1,3,0.02,6,-0.07,0
202403150709,2024-03-15,07,蒲郡,9,一般,6,第6日,False,4,4375,照屋厚仁,A2,兵庫,,39,52.0,,,,,,6.26,48.76,,6.18,55.0,,46,34.44,,40,28.39,,6.74,,4,0.09,,晴,,1,,,0,1,4,3,0,1,1,4,0.05,1,-0.07,0
202403150709,2024-03-15,07,蒲郡,9,一般,6,第6日,False,5,5092,篠原晟弥,B1,福岡,,23,51.0,,,,,,4.68,32.39,,0.0,0.0,,35,31.01,,52,25.9,,6.83,,5,0.17,,晴,,1,,,0,1,4,3,0,0,0,6,0.14,5,0.08,0
202403150709,2024-03-15,07,蒲郡,9,一般,6,第6日,False,6,5201,村上宗太,B1,東京,,21,54.0,,,,,,4.99,29.55,,3.55,15.0,,51,40.11,,31,26.99,,6.69,,6,0.19,,晴,,1,,,0,1,4,3,0,0,0,1,0.0,4,0.02,0
202403151112,2024-03-15,11,びわこ,12,一般,2,第2日,False,1,3783,瓜生正義,A1,福岡,,48,53.0,,,,,,7.47,54.63,,6.94,48.57,,46,33.82,,32,28.42,,6.57,,1,0.15,,晴,,6,,,5,3,4,1,0,0,1,1,0.0,1,,0
202403151112,2024-03-15,11,びわこ,12,一般,2,第2日,False,2,3933,山地正樹,A2,岡山,,47,57.0,,,,,,5.38,38.39,,0.0,0.0,,12,36.0,,40,33.33,,6.59,,2,0.15,,晴,,6,,,5,3,4,1,0,0,0,4,0.02,5,0.0,0
202403151112,2024-03-15,11,びわこ,12,一般,2,第2日,False,3,4239,竹田辰也,A1,山口,,40,53.0,,,,,,6.86,52.03,,5.14,23.81,,30,32.27,,54,29.61,,6.66,,3,0.16,,晴,,6,,,5,3,4,1,1,1,1,6,0.09,2,0.01,0
202403151112,2024-03-15,11,びわこ,12,一般,2,第2日,False,4,3054,北川幸典,A2,広島,,61,57.0,,,,,,5.66,39.58,,6.48,51.52,,40,29.95,,71,39.05,,6.62,,4,0.23,,晴,,6,,,5,3,4,1,0,1,1,5,0.05,4,0.07,0
202403151112,2024-03-15,11,びわこ,12,一般,2,第2日,False,5,4669,井上茂,B1,福岡,,38,53.0,,,,,,3.99,17.5,,0.0,0.0,,17,35.23,,47,35.64,,6.58,,5,0.24,,晴,,6,,,5,3,4,1,0,0,0,2,0.01,6,0.01,0
202403151112,2024-03-15,11,びわこ,12,一般,2,第2日,False,6,4847,佐藤隆太,A1,東京,,29,54.0,,,,,,6.75,51.55,,6.0,37.29,,24,32.84,,65,38.61,,6.58,,6,0.24,,晴,,6,,,5,3,4,1,0,0,0,3,0.01,3,0.0,0
202403151201,2024-03-15,12,住之江,1,一般,1,第1日,False,1,4339,平瀬城啓,B1,福井,,39,53.0,,,,,,3.54,13.16,,0.0,0.0,,51,0.0,,24,0.0,,6.93,,1,0.26,,晴,,3,,,1,4,1,2,0,1,1,1,0.0,5,,0
202403151201,2024-03-15,12,住之江,1,一般,1,第1日,False,2,3977,山本兼士,B1,大阪,,46,51.0,,,,,,5.46,37.08,,4.56,23.73,,39,0.0,,51,0.0,,7.0,,2,0.23,,晴,,3,,,1,4,1,2,0,0,1,6,0.07,3,-0.03,0
202403151201,2024-03-15,12,住之江,1,一般,1,第1日,False,3,4692,酒井俊弘,B1,福井,,40,52.0,,,,,,5.65,36.28,,3.95,19.05,,59,0.0,,36,0.0,,6.98,,3,0.2,,晴,,3,,,1,4,1,2,0,0,0,5,0.05,2,-0.03,0
202403151201,2024-03-15,12,住之江,1,一般,1,第1日,False,4,3896,上田洋平,B1,滋賀,,47,51.0,,,,,,5.7,36.36,,4.81,22.22,,32,0.0,,65,0.0,,6.94,,4,0.17,,晴,,3,,,1,4,1,2,1,1,1,3,0.01,1,-0.03,0
202403151201,2024-03-15,12,住之江,1,一般,1,第1日,False,5,3370,坪内実,B1,大阪,,57,53.0,,,,,,4.16,19.12,,4.54,24.59,,10,0.0,,50,0.0,,6.93,,5,0.16,,晴,,3,,,1,4,1,2,0,0,0,2,0.0,4,-0.01,0
202403151201,2024-03-15,12,住之江,1,一般,1,第1日,False,6,5283,植木美帆,B2,東京,,20,47.0,,,,,,1.82,0.0,,0.0,0.0,,37,0.0,,16,0.0,,6.94,,6,0.16,,晴,,3,,,1,4,1,2,0,0,0,4,0.01,6,0.0,0
202403151205,2024-03-15,12,住之江,5,一般,1,第1日,False,1,2878,富山弘幸,A2,大阪,,65,55.0,,,,,,5.83,38.89,,5.93,36.45,,12,0.0,,12,0.0,,6.93,,1,0.16,,晴,,0,,,1,1,4,3,1,1,1,3,0.04,2,,0
202403151205,2024-03-15,12,住之江,5,一般,1,第1日,False,2,4056,小西英輝,B1,福井,,45,53.0,,,,,,3.88,15.63,,4.38,31.25,,22,0.0,,26,0.0,,6.93,,2,0.19,,晴,,0,,,1,1,4,3,0,0,0,4,0.04,5,0.03,0
202403151205,2024-03-15,12,住之江,5,一般,1,第1日,False,3,4339,平瀬城啓,B1,福井,,39,53.0,,,,,,3.54,13.16,,0.0,0.0,,51,0.0,,24,0.0,,6.94,,3,0.15,,晴,,0,,,1,1,4,3,0,0,1,6,0.05,6,-0.04,0
202403151205,2024-03-15,12,住之江,5,一般,1,第1日,False,4,3976,内田圭,B1,山口,,47,54.0,,,,,,4.71,28.04,,4.89,27.78,,38,0.0,,54,0.0,,6.93,,4,0.19,,晴,,0,,,1,1,4,3,0,1,1,5,0.04,4,0.04,0
202403151205,2024-03-15,12,住之江,5,一般,1,第1日,False,5,4389,伊藤喜智,B1,大阪,,38,53.0,,,,,,5.49,34.02,,4.79,24.32,,53,0.0,,30,0.0,,6.89,,5,0.23,,晴,,0,,,1,1,4,3,0,0,0,1,0.0,3,0.04,0
202403151205,2024-03-15,12,住之江,5,一般,1,第1日,False,6,4084,杉山正樹,A1,愛知,,44,55.0,,,,,,6.52,43.65,,6.56,37.5,,24,0.0,,11,0.0,,6.9,,6,0.19,,晴,,0,,,1,1,4,3,0,0,0,2,0.01,1,-0.04,0
202403151209,2024-03-15,12,住之江,9,一般,1,第1日,False,1,3161,古場輝義,A2,大阪,,64,52.0,,,,,,5.77,42.19,,5.74,39.02,,50,0.0,,52,0.0,,7.0,,1,0.15,,晴,,0,,,1,1,6,4,1,1,1,5,0.1,3,,0
202403151209,2024-03-15,12,住之江,9,一般,1,第1日,False,2,3999,大瀧明日,A2,愛知,,44,45.0,,,,,,6.24,42.06,,6.39,48.15,,33,0.0,,17,0.0,,6.9,,2,0.16,,晴,,0,,,1,1,6,4,0,0,0,1,0.0,1,0.01,0
202403151209,2024-03-15,12,住之江,9,一般,1,第1日,False,3,4390,松本弓雄,B1,徳島,,37,53.0,,,,,,4.22,19.51,,5.05,31.58,,16,0.0,,64,0.0,,6.99,,3,0.2,,晴,,0,,,1,1,6,4,0,0,0,4,0.09,6,0.04,0
202403151209,2024-03-15,12,住之江,9,一般,1,第1日,False,4,4092,岡部大輔,A2,佐賀,,43,53.0,,,,,,5.84,42.48,,4.67,33.33,,34,0.0,,18,0.0,,6.98,,4,0.16,,晴,,0,,,1,1,6,4,0,0,1,3,0.08,2,-0.04,0
202403151209,2024-03-15,12,住之江,9,一般,1,第1日,False,5,4085,荻野裕介,A2,東京,,44,54.0,,,,,,4.69,20.0,,5.05,21.05,,21,0.0,,33,0.0,,7.0,,6,0.21,,晴,,0,,,1,1,6,4,0,0,0,6,0.1,5,0.05,0
202403151209,2024-03-15,12,住之江,9,一般,1,第1日,False,6,3896,上田洋平,B1,滋賀,,47,51.0,,,,,,5.7,36.36,,4.81,22.22,,32,0.0,,65,0.0,,6.97,,5,0.21,,晴,,0,,,1,1,6,4,0,1,1,2,0.07,4,0.0,0
202403151311,2024-03-15,13,尼崎,11,一般,3,第3日,False,1,3777,樋口亮,A1,長崎,,48,52.0,,,,,,5.8,36.84,,0.0,0.0,,56,29.68,,67,42.13,,6.78,,1,0.18,,晴,,2,,,0,2,4,6,0,0,0,2,0.04,2,,0
202403151311,2024-03-15,13,尼崎,11,一般,3,第3日,False,2,3736,岡本猛,B1,大阪,,50,52.0,,,,,,4.77,23.3,,4.89,22.86,,58,40.44,,75,32.68,,6.74,,4,0.07,,晴,,2,,,0,2,4,6,1,1,1,1,0.0,6,-0.11,0
202403151311,2024-03-15,13,尼崎,11,一般,3,第3日,False,3,3745,橋本年光,A2,兵庫,,49,54.0,,,,,,5.32,29.59,,5.09,27.52,,48,25.5,,43,37.62,,6.82,,5,0.08,,晴,,2,,,0,2,4,6,0,0,0,4,0.08,5,0.01,0
202403151311,2024-03-15,13,尼崎,11,一般,3,第3日,False,4,3655,本橋克洋,A2,群馬,,50,55.0,,,,,,5.58,39.45,,6.05,47.37,,40,34.07,,30,33.5,,6.83,,6,0.14,,晴,,2,,,0,2,4,6,0,1,1,5,0.09,3,0.06,0
202403151311,2024-03-15,13,尼崎,11,一般,3,第3日,False,5,4564,山本景士,A2,広島,,36,53.0,,,,,,5.39,35.4,,4.32,12.0,,1,29.8,,23,35.07,,6.83,,2,0.16,,晴,,2,,,0,2,4,6,0,0,0,6,0.09,4,0.02,0
202403151311,2024-03-15,13,尼崎,11,一般,3,第3日,False,6,3532,柴田光,A2,群馬,,52,52.0,,,,,,6.66,55.0,,5.8,30.0,,19,33.49,,52,32.64,,6.79,,3,0.13,,晴,,2,,,0,2,4,6,0,0,1,3,0.05,1,-0.03,0
202403151606,2024-03-15,16,児島,6,一般,6,第6日,False,1,4822,百武翔,A2,佐賀,,31,51.0,,,,,,4.8,23.81,,3.83,17.39,,30,32.91,,27,30.0,,6.75,,1,0.07,,晴,,2,,,3,1,2,3,1,1,1,2,0.02,4,,0
202403151606,2024-03-15,16,児島,6,一般,6,第6日,False,2,4209,藤田竜弘,A2,静岡,,41,57.0,,,,,,5.74,34.15,,6.73,54.55,,40,25.68,,55,33.33,,6.82,,2,0.12,,晴,,2,,,3,1,2,3,0,1,1,5,0.09,1,0.05,0
202403151606,2024-03-15,16,児島,6,一般,6,第6日,False,3,5012,加倉侑征,A2,福岡,,26,52.0,,,,,,5.61,38.2,,3.8,13.33,,38,36.14,,21,34.72,,6.79,,3,0.07,,晴,,2,,,3,1,2,3,0,0,1,4,0.06,2,-0.05,0
202403151606,2024-03-15,16,児島,6,一般,6,第6日,False,4,4054,福嶋智之,B1,岡山,,45,53.0,,,,,,4.57,29.73,,4.55,27.33,,23,27.03,,31,30.67,,6.76,,4,0.1,,晴,,2,,,3,1,2,3,0,0,0,3,0.03,5,0.03,0
202403151606,2024-03-15,16,児島,6,一般,6,第6日,False,5,3306,武田正紀,B1,埼玉,,56,54.0,,,,,,4.06,19.35,,0.0,0.0,,65,24.36,,42,30.99,,6.73,,5,0.08,,晴,,2,,,3,1,2,3,0,0,0,1,0.0,6,-0.02,0
202403151606,2024-03-15,16,児島,6,一般,6,第6日,False,6,4574,東潤樹,B1,広島,,35,53.0,,,,,,4.82,23.66,,4.87,25.53,,14,23.94,,73,46.03,,6.88,,6,0.13,,晴,,2,,,3,1,2,3,0,0,0,6,0.15,3,0.05,0
202403151612,2024-03-15,16,児島,12,一般,6,第6日,False,1,4324,海野康志,A1,山口,,36,57.0,,,,,,6.81,47.37,,6.59,49.15,,51,32.89,,66,33.33,,6.66,,1,0.12,,晴,,2,,,3,1,4,3,1,1,1,3,0.03,2,,0
202403151612,2024-03-15,16,児島,12,一般,6,第6日,False,2,4095,福来剛,A1,東京,,42,53.0,,,,,,6.85,51.54,,8.0,44.44,,56,34.62,,23,24.19,,6.69,,2,0.16,,晴,,2,,,3,1,4,3,0,0,0,5,0.06,1,0.04,0
202403151612,2024-03-15,16,児島,12,一般,6,第6日,False,3,4610,佐藤大佑,A1,東京,,33,53.0,,,,,,6.23,40.96,,6.27,45.45,,43,32.5,,41,42.25,,6.63,,3,0.11,,晴,,2,,,3,1,4,3,0,0,1,1,0.0,3,-0.05,0
202403151612,2024-03-15,16,児島,12,一般,6,第6日,False,4,5002,上田健太,A2,愛知,,28,53.0,,,,,,5.73,44.44,,5.22,22.22,,42,36.59,,43,25.0,,6.63,,4,0.11,,晴,,2,,,3,1,4,3,0,1,1,2,0.0,5,0.0,0
202403151612,2024-03-15,16,児島,12,一般,6,第6日,False,5,3406,中里英夫,B1,群馬,,55,52.0,,,,,,5.63,32.08,,0.0,0.0,,67,27.5,,58,32.0,,6.72,,5,0.15,,晴,,2,,,3,1,4,3,0,0,0,6,0.09,6,0.04,0
